"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"408.17998","C01567","M(Cl37)+H[1+]","0.00059646677004821"
"138.03163","C00156","M[1+]","6.99999999937972e-05"
"138.03163","C00587","M[1+]","6.99999999937972e-05"
"138.03163","C00805","M[1+]","6.99999999937972e-05"
"138.03163","C01210","M-H2O+H[1+]","0.00025353323002264"
"251.05818","C00647","M(S34)+H[1+]","0.00109646677000796"
"251.05818","C00647","M(Cl37)+H[1+]","0.0024964667699976"
"206.07894","C00483","M+HCOONa[1+]","0.000163533229965651"
"206.07894","C00788","M+Na[1+]","0.000163533229994073"
"206.07894","C01183","M+HCOONa[1+]","0.000163533229965651"
"449.27873","C00494","M(C13)+H[1+]","0.00124646676999873"
"286.09473","C00387","M(S34)+H[1+]","4.64667699588972e-05"
"286.09473","C00387","M(Cl37)+H[1+]","0.00144646677000537"
"286.09473","C01304","M-HCOONa+H[1+]","0.00125353322999899"
"439.25609","C01552","M-H4O2+H[1+]","0.00101353322997966"
"312.15423","C02195","M-NH3+H[1+]","0.00265353322998862"
"312.15423","C01479","M+Na[1+]","0.00284646677005185"
"312.15423","C02046","M+Na[1+]","0.00284646677005185"
"309.19338","C02151","M-CO2+H[1+]","0.00279646677000756"
"181.11014","C00386","M-HCOOH+H[1+]","0.00166353323001545"
"192.07856","C00881","M-H4O2+H[1+]","0.00188353323000001"
"244.17817","C01255","M[1+]","0.000529999999997699"
"185.0799","C00588","M+H[1+]","0.00127646677000826"
"185.0799","C01181","M+K[1+]","0.000976466769998297"
"185.0799","C01198","M+H2O+H[1+]","0.000976466769998297"
"185.0799","C01456","M+H2O+H[1+]","0.000976466769998297"
"185.0799","C01585","M+HCOONa[1+]","0.00152353322999943"
"185.0799","C01744","M+H2O+H[1+]","0.000976466769998297"
"185.0799","C01996","M+K[1+]","0.000976466769998297"
"185.0799","C02201","M+H2O+H[1+]","0.000976466769998297"
"236.0793","C01169","M-C3H4O2+H[1+]","0.00192353322995586"
"346.21348","C02140","M[1+]","0.000920000000007803"
"173.10508","C01387","M+NaCl[1+]","0.00169646677002788"
"215.15196","C01961","M-HCOOK+H[1+]","0.00178353322999669"
"312.11034","C00270","M(S34)+H[1+]","0.00126353323003059"
"312.11034","C00270","M(Cl37)+H[1+]","0.000136466770015886"
"312.11034","C01855","M+H[1+]","0.00256353322998848"
"331.14134","C00255","M-HCOOH+H[1+]","0.00116353322999885"
"331.14134","C00951","M+NaCl[1+]","0.00213646676996859"
"331.14134","C01512","M-HCOOH+H[1+]","0.00256353322998848"
"331.14134","C01957","M-CO2+H[1+]","0.00256353322998848"
"281.16243","C01126","M+NaCl[1+]","0.00184646677001865"
"281.16243","C02151","M-C3H4O2+H[1+]","0.00244646677003857"
"290.22382","C00523","M[1+]","0.000780000000020209"
"290.22382","C01341","M-HCOONa+H[1+]","0.00274353322998877"
"290.22382","C01986","M[1+]","0.000780000000020209"
"164.04701","C00166","M[1+]","0.000290000000006785"
"164.04701","C00811","M[1+]","0.000290000000006785"
"164.04701","C01772","M[1+]","0.000290000000006785"
"188.15233","C01037","M[1+]","0.000169999999997117"
"188.15233","C01259","M-H2O+H[1+]","0.000453533230000858"
"127.06314","C00134","M+K[1+]","0.000363533230014923"
"127.06314","C00191","M-HCOONa+H[1+]","0.000563533230007351"
"127.06314","C00333","M-HCOONa+H[1+]","0.000563533230007351"
"127.06314","C00450","M[1+]","0.000159999999993943"
"127.06314","C00558","M-HCOONa+H[1+]","0.000563533230007351"
"127.06314","C00618","M-HCOONa+H[1+]","0.000563533230007351"
"127.06314","C00905","M-HCOONa+H[1+]","0.000563533230007351"
"127.06314","C01062","M-HCOONa+H[1+]","0.000563533230007351"
"127.06314","C02024","M-HCOONa+H[1+]","0.000563533230007351"
"206.05776","C00128","M(C13)+3H[3+]","0.000316866563338181"
"206.05776","C00627","M-CO2+H[1+]","8.35332299971014e-05"
"206.05776","C01869","M+K[1+]","0.000383533229978639"
"161.04747","C01551","M(S34)+H[1+]","0.000393533229981813"
"161.04747","C01551","M(Cl37)+H[1+]","0.00100646677000782"
"169.11015","C00410","M+H+Na[2+]","0.000426466769994249"
"103.04182","C01424","M-HCOONa+H[1+]","0.000443533229997684"
"152.04716","C00642","M[1+]","0.000140000000016016"
"152.04716","C00755","M[1+]","0.000140000000016016"
"152.04716","C01709","M+2H[2+]","0.000383533229978639"
"152.04716","C01983","M[1+]","0.000140000000016016"
"152.04716","C01984","M[1+]","0.000140000000016016"
"152.04716","C02181","M[1+]","0.000140000000016016"
"177.04247","C02088","M(C13)+2H[2+]","0.00130646676998936"
"177.04247","C00647","M-C3H4O2+H[1+]","9.35332300002756e-05"
"177.04247","C01267","M-CO2+H[1+]","9.35332300002756e-05"
"115.04049","C01853","M-HCOONa+H[1+]","0.000886466769998151"
"299.24544","C01816","M+NaCl[1+]","0.00213646677002544"
"100.08874","C00854","M[1+]","6.0000000004834e-05"
"281.0894","C00655","M-HCOOK+H[1+]","0.00142353323002453"
"235.08391","C00559","M-NH3+H[1+]","0.00133353322999596"
"235.08391","C01736","M-H2O+H[1+]","0.00133353322999596"
"437.20058","C01091","M+Na[1+]","0.00419646676999719"
"136.05234","C02091","M(S34)+H[1+]","0.00056353322997893"
"136.05234","C02091","M(Cl37)+H[1+]","0.000836466770010702"
"136.05234","C00548","M[1+]","6.00000000190448e-05"
"136.05234","C01454","M[1+]","6.00000000190448e-05"
"136.05234","C01729","M+2H[2+]","0.00046353322997561"
"241.13106","C00884","M+H[1+]","0.00158353322999005"
"241.13106","C01262","M+H[1+]","0.00158353322999005"
"241.13106","C01677","M-CO2+H[1+]","0.00148353322998673"
"290.2206","C00535","M(C13)+H[1+]","0.00102353322995441"
"290.2206","C00674","M(C13)+H[1+]","0.00102353322995441"
"290.2206","C01227","M(C13)+H[1+]","0.00102353322995441"
"290.2206","C01341","M-HCOONa+H[1+]","0.00047646677001012"
"270.16154","C00468","M[1+]","0.00045999999997548"
"405.13736","C01175","M+H2O+H[1+]","0.00181646677003755"
"500.15998","C01316","M[1+]","0.00171999999997752"
"337.13075","C00757","M+H[1+]","0.000126466770041134"
"337.13075","C00448","M-HCOOH+H[1+]","0.00212646676999384"
"337.13075","C01533","M-H4O2+H[1+]","0.00267353322999497"
"360.20391","C01341","M(S34)+H[1+]","0.000366466769946783"
"360.20391","C01341","M(Cl37)+H[1+]","0.00176646676999326"
"360.20391","C00415","M-HCOOK+H[1+]","0.00263353322998228"
"292.15116","C01965","M(C13)+H[1+]","0.00258353322999483"
"183.11192","C00931","M-CO2+H[1+]","0.00095646677002037"
"183.11192","C01993","M-HCOOK+H[1+]","0.000843533230010962"
"229.13103","C01875","M+NaCl[1+]","0.00194646676999355"
"182.09412","C00881","M-HCOOH+H[1+]","0.0016435332300091"
"182.09412","C02034","M+2H[2+]","0.000393533229981813"
"354.27601","C01120","M-CO+H[1+]","0.000666466770042007"
"166.02652","C00450","M+K[1+]","0.000443533229997684"
"166.02652","C00943","M+2H[2+]","0.000993533230001731"
"166.02652","C01606","M[1+]","7.99999999969714e-05"
"650.5086","C01912","M-HCOOK+H[1+]","0.00142353322996769"
"128.05849","C00906","M[1+]","0.000110000000006494"
"128.05849","C01598","M+H+Na[2+]","0.000386466769981553"
"174.13673","C00272","M-HCOONa+H[1+]","0.000646466770035659"
"203.13076","C00786","M-HCOOK+H[1+]","0.000683533230017019"
"256.07313","C00055","M-HCOONa+H[1+]","0.00135353322997389"
"250.08386","C01575","M+HCOOK[1+]","0.000116466770009538"
